forecast_date,location,target,target_end_date,type,quantile,value
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,11.0
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,13.299999999999955
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,16.25
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,21.0
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,24.0
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,31.0
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,43.049999999999955
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,51.52499999999998
2023-05-29,11,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,67.01999999999998
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,97.96000000000001
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,105.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,112.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,119.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,124.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,128.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,131.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,135.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,138.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,141.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,144.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,147.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,151.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,153.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,156.35000000000002
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,161.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,165.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,169.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,174.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,181.10000000000002
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,190.0
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,199.52499999999998
2023-05-29,12,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,210.01
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,77.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,87.475
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,94.9
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,106.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,113.85
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,122.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,128.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,133.7
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,139.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,145.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,148.55
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,153.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,157.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.6,161.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.65,166.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.7,172.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.75,179.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.8,187.20000000000005
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.85,195.0
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.9,205.20000000000005
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.95,220.04999999999995
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.975,228.57499999999993
2023-05-29,12,2 wk ahead inc flu hosp,2023-06-10,quantile,0.99,247.01999999999998
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.01,61.99
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.025,79.95
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.05,86.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.1,95.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.15,105.85
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.2,114.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.25,121.75
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.3,127.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.35,134.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.4,140.60000000000002
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.45,148.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.5,155.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,158.45000000000005
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,166.39999999999998
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,174.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,182.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,189.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,198.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,210.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,221.10000000000002
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,245.0
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,261.57499999999993
2023-05-29,12,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,287.02
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,43.96
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,63.475
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,72.95
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,88.9
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,102.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,110.80000000000001
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,120.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,130.7
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,137.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,143.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,148.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,156.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,163.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,172.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,183.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,190.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,202.25
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,212.4000000000001
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,225.14999999999998
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,247.0
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,275.04999999999995
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,304.2999999999997
2023-05-29,12,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,330.1299999999999
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,10.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,12.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,14.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,18.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,19.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,21.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,22.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,24.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,26.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,27.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,28.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,29.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,31.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,32.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,34.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,35.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,37.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,39.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,41.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,43.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,47.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,49.0
2023-05-29,13,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,56.00999999999999
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,3.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,5.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,6.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,10.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,13.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,16.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,19.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,21.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,23.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,25.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,27.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,29.5
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,31.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.6,33.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.65,36.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.7,38.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.75,41.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.8,44.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.85,48.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.9,55.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.95,61.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.975,65.0
2023-05-29,13,2 wk ahead inc flu hosp,2023-06-10,quantile,0.99,73.04999999999995
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.01,0.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.025,0.4750000000000014
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.05,3.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.1,6.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.15,10.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.2,12.800000000000011
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.25,15.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.3,17.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.35,19.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.4,22.600000000000023
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.45,25.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.5,28.5
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,31.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,33.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,36.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,38.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,41.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,45.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,51.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,60.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,74.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,82.0
2023-05-29,13,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,94.01999999999998
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,0.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,0.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,0.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,3.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,6.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,9.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,12.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,15.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,18.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,21.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,23.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,25.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,28.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,32.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,36.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,42.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,46.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,50.200000000000045
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,56.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,66.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,85.0
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,96.52499999999998
2023-05-29,13,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,112.02999999999997
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,0.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,1.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,1.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,1.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,2.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,2.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,2.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,3.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,3.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,4.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,5.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,6.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,8.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,9.0
2023-05-29,15,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,12.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.6,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.65,0.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.7,1.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.75,2.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.8,3.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.85,5.149999999999977
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.9,7.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.95,12.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.975,14.0
2023-05-29,15,2 wk ahead inc flu hosp,2023-06-10,quantile,0.99,19.00999999999999
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.01,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.025,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.05,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.1,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.15,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.2,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.25,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.3,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.35,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.4,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.45,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.5,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.55,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.6,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.65,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.7,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.75,0.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.8,1.2000000000000455
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.85,4.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.9,8.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.95,13.049999999999955
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.975,17.0
2023-05-29,15,3 wk ahead inc flu hosp,2023-06-17,quantile,0.99,27.00999999999999
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.01,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.025,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.05,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.1,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.15,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.2,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.25,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.3,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.35,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.4,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.45,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.5,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.55,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.6,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.65,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.7,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.75,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.8,0.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.85,2.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.9,6.0
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.95,15.049999999999955
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.975,22.524999999999977
2023-05-29,15,4 wk ahead inc flu hosp,2023-06-24,quantile,0.99,35.01999999999998
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.01,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.025,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.05,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.1,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.15,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.2,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.25,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.3,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.35,0.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.4,1.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.45,1.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.5,1.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.55,2.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.6,2.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.65,2.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.7,3.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.75,3.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.8,4.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.85,5.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.9,6.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.95,8.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.975,9.0
2023-05-29,16,1 wk ahead inc flu hosp,2023-06-03,quantile,0.99,12.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.01,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.025,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.05,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.1,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.15,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.2,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.25,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.3,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.35,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.4,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.45,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.5,0.0
2023-05-29,16,2 wk ahead inc flu hosp,2023-06-10,quantile,0.55,0.0
