forecast_date,location,target,target_end_date,type,quantile,value
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.55,38.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.6,41.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.65,44.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.7,48.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.75,53.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.8,59.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.85,66.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.9,74.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.95,86.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.975,91.0
2022-11-08,11,3 wk ahead inc flu hosp,2022-11-26,quantile,0.99,102.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.01,0.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.025,0.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.05,0.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.1,0.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.15,3.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.2,7.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.25,11.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.3,14.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.35,17.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.4,20.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.45,24.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.5,29.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.55,34.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.6,40.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.65,43.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.7,48.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.75,56.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.8,62.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.85,69.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.9,81.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.95,95.0
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.975,104.5
2022-11-08,11,4 wk ahead inc flu hosp,2022-12-03,quantile,0.99,111.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.01,155.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.025,170.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.05,185.90000000000003
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.1,209.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.15,226.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.2,242.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.25,255.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.3,268.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.35,281.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.4,293.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.45,305.0999999999999
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.5,318.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.55,330.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.6,342.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.65,355.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.7,369.59999999999945
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.75,385.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.8,400.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.85,417.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.9,438.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.95,465.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.975,484.0
2022-11-08,12,1 wk ahead inc flu hosp,2022-11-12,quantile,0.99,507.8199999999997
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.01,56.18000000000001
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.025,72.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.05,91.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.1,119.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.15,145.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.2,168.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.25,195.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.3,220.4000000000001
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.35,245.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.4,271.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.45,300.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.5,331.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.55,363.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.6,398.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.65,437.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.7,473.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.75,515.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.8,567.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.85,623.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.9,683.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.95,756.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.975,809.0
2022-11-08,12,2 wk ahead inc flu hosp,2022-11-19,quantile,0.99,863.6399999999994
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.01,17.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.025,26.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.05,38.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.1,62.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.15,86.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.2,109.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.25,135.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.3,165.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.35,197.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.4,232.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.45,273.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.5,318.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.55,367.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.6,426.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.65,487.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.7,561.5999999999995
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.75,642.5
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.8,738.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.85,847.3000000000002
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.9,987.1999999999998
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.95,1148.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.975,1260.0
2022-11-08,12,3 wk ahead inc flu hosp,2022-11-26,quantile,0.99,1331.8199999999997
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.01,3.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.025,7.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.05,14.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.1,28.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.15,43.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.2,62.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.25,86.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.3,112.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.35,143.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.4,182.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.45,229.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.5,281.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.55,340.9000000000001
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.6,415.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.65,497.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.7,610.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.75,729.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.8,879.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.85,1068.0
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.9,1313.1999999999998
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.95,1606.199999999999
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.975,1807.1000000000004
2022-11-08,12,4 wk ahead inc flu hosp,2022-12-03,quantile,0.99,1932.8199999999997
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.01,178.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.025,189.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.05,201.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.1,214.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.15,225.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.2,232.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.25,238.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.3,244.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.35,249.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.4,255.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.45,260.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.5,265.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.55,271.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.6,277.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.65,281.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.7,286.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.75,293.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.8,301.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.85,309.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.9,320.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.95,335.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.975,348.0
2022-11-08,13,1 wk ahead inc flu hosp,2022-11-12,quantile,0.99,362.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.01,144.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.025,175.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.05,193.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.1,216.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.15,231.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.2,246.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.25,259.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.3,269.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.35,280.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.4,290.80000000000007
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.45,300.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.5,313.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.55,323.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.6,334.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.65,342.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.7,355.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.75,371.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.8,384.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.85,399.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.9,418.29999999999995
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.95,450.0
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.975,474.57500000000005
2022-11-08,13,2 wk ahead inc flu hosp,2022-11-19,quantile,0.99,497.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.01,114.51
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.025,150.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.05,174.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.1,203.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.15,225.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.2,245.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.25,259.25
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.3,276.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.35,291.94999999999993
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.4,307.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.45,322.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.5,336.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.55,355.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.6,371.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.65,388.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.7,408.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.75,429.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.8,451.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.85,475.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.9,500.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.95,541.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.975,574.0
2022-11-08,13,3 wk ahead inc flu hosp,2022-11-26,quantile,0.99,605.4899999999998
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.01,87.51
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.025,111.42500000000001
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.05,140.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.1,174.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.15,200.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.2,220.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.25,242.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.3,261.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.35,284.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.4,305.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.45,322.65
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.5,339.5
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.55,361.35000000000014
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.6,384.20000000000005
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.65,405.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.7,428.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.75,457.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.8,485.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.85,514.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.9,553.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.95,598.0
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.975,625.575
2022-11-08,13,4 wk ahead inc flu hosp,2022-12-03,quantile,0.99,641.8299999999999
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.01,0.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.025,0.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.05,0.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.1,0.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.15,1.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.2,1.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.25,2.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.3,2.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.35,3.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.4,4.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.45,4.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.5,5.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.55,6.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.6,6.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.65,7.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.7,8.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.75,9.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.8,10.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.85,11.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.9,13.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.95,16.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.975,18.0
2022-11-08,15,1 wk ahead inc flu hosp,2022-11-12,quantile,0.99,20.059999999999945
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.01,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.025,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.05,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.1,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.15,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.2,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.25,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.3,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.35,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.4,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.45,0.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.5,1.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.55,2.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.6,3.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.65,5.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.7,6.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.75,7.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.8,9.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.85,11.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.9,14.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.95,18.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.975,22.0
2022-11-08,15,2 wk ahead inc flu hosp,2022-11-19,quantile,0.99,25.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.01,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.025,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.05,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.1,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.15,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.2,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.25,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.3,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.35,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.4,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.45,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.5,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.55,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.6,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.65,0.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.7,1.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.75,4.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.8,7.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.85,10.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.9,14.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.95,19.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.975,23.0
2022-11-08,15,3 wk ahead inc flu hosp,2022-11-26,quantile,0.99,27.059999999999945
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.01,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.025,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.05,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.1,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.15,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.2,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.25,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.3,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.35,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.4,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.45,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.5,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.55,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.6,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.65,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.7,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.75,0.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.8,2.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.85,7.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.9,12.600000000000023
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.95,18.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.975,23.0
2022-11-08,15,4 wk ahead inc flu hosp,2022-12-03,quantile,0.99,28.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.01,3.6099999999999994
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.025,5.525000000000002
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.05,7.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.1,10.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.15,11.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.2,12.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.25,14.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.3,15.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.35,17.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.4,18.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.45,19.0
2022-11-08,16,1 wk ahead inc flu hosp,2022-11-12,quantile,0.5,20.0
